"pkg" "Exp" "N" "X" "type" "PropSigM" "NbPaths" "NbSigPaths" "AvgRSq" "PropCond" "PropSigPaths" "Data"
"lavaan" 105 70 10 "simple" 0.01 3000 2036 0.879610420989123 0.445740723607243 0.678666666666667 "Simple"
"lavaan" 106 80 10 "simple" 0.01 3000 2123 0.889165559186281 0.459622883791676 0.707666666666667 "Simple"
"lavaan" 107 90 10 "simple" 0 3000 2116 0.872751299519002 0.475526253390199 0.705333333333333 "Simple"
"lavaan" 108 100 10 "simple" 0 3000 2054 0.887593933396933 0.482073440159697 0.684666666666667 "Simple"
"pcsem" 1 20 5 "simple" 0.27 700 466 0.781340723858249 0.456666666666667 0.665714285714286 "Simple"
"pcsem" 2 30 5 "simple" 0.26 700 497 0.821968798240477 0.4975 0.71 "Simple"
"pcsem" 3 40 5 "simple" 0.19 700 517 0.818891715549879 0.529166666666667 0.738571428571429 "Simple"
"pcsem" 4 50 5 "simple" 0.11 700 564 0.800354622430604 0.5625 0.805714285714286 "Simple"
"pcsem" 5 60 5 "simple" 0.14 700 535 0.822012143065147 0.5275 0.764285714285714 "Simple"
"pcsem" 6 70 5 "simple" 0.17 700 535 0.808122566516574 0.548333333333333 0.764285714285714 "Simple"
"pcsem" 7 80 5 "simple" 0.19 700 549 0.837422984063307 0.558333333333333 0.784285714285714 "Simple"
"pcsem" 8 90 5 "simple" 0.17 700 572 0.806112450752774 0.571666666666667 0.817142857142857 "Simple"
"pcsem" 9 100 5 "simple" 0.11 700 554 0.809009523176674 0.645 0.791428571428571 "Simple"
"pcsem" 10 20 6 "simple" 0.25 1000 625 0.836206149868826 0.4145 0.625 "Simple"
"pcsem" 11 30 6 "simple" 0.12 1000 638 0.827914998789917 0.461916666666667 0.638 "Simple"
"pcsem" 12 40 6 "simple" 0.16 1000 700 0.851239906009934 0.453202380952381 0.7 "Simple"
"pcsem" 13 50 6 "simple" 0.06 1000 747 0.819151590650308 0.507119047619048 0.747 "Simple"
"pcsem" 14 60 6 "simple" 0.12 1000 757 0.848730065871641 0.477190476190476 0.757 "Simple"
"pcsem" 15 70 6 "simple" 0.05 1000 757 0.835041197840645 0.534011904761905 0.757 "Simple"
"pcsem" 16 80 6 "simple" 0.06 1000 765 0.831978586205651 0.518607142857143 0.765 "Simple"
"pcsem" 17 90 6 "simple" 0.05 1000 755 0.787198086553735 0.576488095238095 0.755 "Simple"
"pcsem" 18 100 6 "simple" 0.06 1000 773 0.816982449370975 0.583607142857143 0.773 "Simple"
"pcsem" 19 20 7 "simple" 0.16 1400 802 0.85269238662271 0.382510822510823 0.572857142857143 "Simple"
"pcsem" 20 30 7 "simple" 0.13 1400 899 0.83628072177058 0.378981962481962 0.642142857142857 "Simple"
"pcsem" 21 40 7 "simple" 0.06 1400 899 0.846919538023453 0.481203102453102 0.642142857142857 "Simple"
"pcsem" 22 50 7 "simple" 0.03 1400 961 0.865294222542716 0.47809595959596 0.686428571428571 "Simple"
"pcsem" 23 60 7 "simple" 0.06 1400 961 0.835125154208573 0.472470418470418 0.686428571428571 "Simple"
"pcsem" 24 70 7 "simple" 0.07 1400 999 0.850445709671755 0.525265873015873 0.713571428571429 "Simple"
"pcsem" 25 80 7 "simple" 0.06 1400 1002 0.847910599488864 0.486416305916306 0.715714285714286 "Simple"
"pcsem" 26 90 7 "simple" 0.04 1400 1047 0.834679246510413 0.5264613997114 0.747857142857143 "Simple"
"pcsem" 27 100 7 "simple" 0.03 1400 1063 0.835191132696171 0.559215007215007 0.759285714285714 "Simple"
"pcsem" 28 20 8 "simple" 0.13 1900 1033 0.867806104070536 0.354323745698746 0.543684210526316 "Simple"
"pcsem" 29 30 8 "simple" 0.08 1900 1136 0.851951562746355 0.363162948162948 0.597894736842105 "Simple"
"pcsem" 30 40 8 "simple" 0.12 1900 1173 0.876627021707546 0.426793484293484 0.617368421052632 "Simple"
"pcsem" 31 50 8 "simple" 0.06 1900 1210 0.863572653186979 0.419463092463092 0.636842105263158 "Simple"
"pcsem" 32 60 8 "simple" 0.03 1900 1275 0.859710098183003 0.492505994005994 0.671052631578947 "Simple"
"pcsem" 33 70 8 "simple" 0.04 1900 1255 0.876404101637685 0.465270687645688 0.660526315789474 "Simple"
"pcsem" 34 80 8 "simple" 0.03 1900 1297 0.87183933974443 0.486117549117549 0.682631578947368 "Simple"
"pcsem" 35 90 8 "simple" 0.02 1900 1308 0.871411551409312 0.519701631701632 0.688421052631579 "Simple"
"pcsem" 36 100 8 "simple" 0.01 1900 1380 0.86531062717066 0.525932844932845 0.726315789473684 "Simple"
"pcsem" 37 20 9 "simple" 0.11 2400 1216 0.870466105187213 0.316872180537041 0.506666666666667 "Simple"
"pcsem" 38 30 9 "simple" 0.03 2400 1323 0.876680889844313 0.369692882753641 0.55125 "Simple"
"pcsem" 39 40 9 "simple" 0.02 2400 1454 0.855709864394436 0.406452185800096 0.605833333333333 "Simple"
"pcsem" 40 50 9 "simple" 0.04 2400 1506 0.87347220823036 0.426562610806806 0.6275 "Simple"
"pcsem" 41 60 9 "simple" 0 2400 1542 0.876402292022489 0.414065075962909 0.6425 "Simple"
"pcsem" 42 70 9 "simple" 0.03 2400 1561 0.862922975492895 0.458005583812472 0.650416666666667 "Simple"
"pcsem" 43 80 9 "simple" 0.02 2400 1592 0.874632940535813 0.456032666980422 0.663333333333333 "Simple"
"pcsem" 44 90 9 "simple" 0 2400 1610 0.88017269686868 0.449539514793772 0.670833333333333 "Simple"
"pcsem" 45 100 9 "simple" 0 2400 1589 0.879173140184995 0.48501628978177 0.662083333333333 "Simple"
"pcsem" 46 20 10 "simple" 0.04 3000 1420 0.89023646820353 0.313485758844138 0.473333333333333 "Simple"
"pcsem" 47 30 10 "simple" 0.05 3000 1622 0.898860567207047 0.331913104689441 0.540666666666667 "Simple"
"pcsem" 48 40 10 "simple" 0.02 3000 1704 0.882087902638969 0.368416041681431 0.568 "Simple"
"pcsem" 49 50 10 "simple" 0.03 3000 1774 0.882763706889141 0.401364911795104 0.591333333333333 "Simple"
"pcsem" 50 60 10 "simple" 0.03 3000 1803 0.893585824009134 0.411032490819855 0.601 "Simple"
"pcsem" 51 70 10 "simple" 0.01 3000 1892 0.871828368351887 0.447915772924522 0.630666666666667 "Simple"
"pcsem" 52 80 10 "simple" 0.03 3000 1985 0.875491837346569 0.453326093668226 0.661666666666667 "Simple"
"pcsem" 53 90 10 "simple" 0 3000 1948 0.879164547534489 0.455597459703665 0.649333333333333 "Simple"
"pcsem" 54 100 10 "simple" 0.01 3000 2032 0.899326682706753 0.466297932209428 0.677333333333333 "Simple"
